103_B	105_B	10_B	128_B	12_B	130_B	133_B	137_B	150_B	157_B	172_B	179_B	180_B	181_B	184_B	18_B	195_B	1_B	201_B	203_B	224_B	229_B	238_B	240_B	241_B	244_B	256_B	258_B	263_B	265_B	268_B	26_B	272_B	274_B	275_B	276_B	281_B	282_B	332_B	335_B	338_B	341_B	343_B	345_B	350_B	367_B	377_B	383_B	385_B	387_B	38_B	397_B	39_B	42_B	45_B	503_B	504_B	507_B	511_B	51_B	521_B	526_B	527_B	532_B	536_B	53_B	544_B	546_B	549_B	560_B	565_B	567_B	570_B	572_B	577_B	582_B	585_B	587_B	589_B	590_B	591_B	598_B	599_B	608_B	615_B	622_B	624_B	626_B	633_B	635_B	637_B	640_B	70_B	78_B	7_B	82_B	87_B	9_B
MS00102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76203026174486e-05	0	0	0	0	0	0	0	0	0
MS00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00106	0	0	0	0	0.0127422453010553	0	0	0	0	0	0	0	0	0.353638918822403	0	0	0	0.000303484626198515	0	0	0	0	0	0	5.06927234350782e-05	0	0	0	0	0	0	0	0	0	0.00198409488393557	0	0.000233337099115595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000378247486975481	0	0	0	0	0	0	0	0	0.830054672138649	0	0	0	0	0	0	0	0	0	0.0425230430232674	0	0	0.00609632719346149	0	0	0.0384060355527013	0	0	0	0	0
MS00107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346784135931575	0	0	0	0	0	0	0	0	0	0.000146578303005725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.412877094154e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12565925416202e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114209134937692	0	0	0	0	0	0	0	0	7.5167762950861e-05	0	0	0	0	0	0	0	0	0
MS00110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00111	0.00476578207701621	0	0	0.00019978606776718	0	0	0	0	0	0	0	0	0	0	0	0.006076051781113	0.000138045909497404	0	0	0	0	0	0	0	0	0	0	0	0	0.299966446369344	0.000587776138121393	0	0.0005155986770706	0.000199821451082842	0	0.000601819219807005	0	0	0	3.50970285559537e-05	0	0	0	0	0	0	0	0	0.00113908930153207	0	0.0386430193740911	0	0	0	0.00605448997949497	0	0.000242088689973464	0	0	0	0	0	0	0	0	0	0.00468243738735496	0	0	0	4.01450192991773e-05	0.000369687515490313	0.00218747790023682	2.48794347807591e-05	0.0582458621692405	0	0	0.000209703224899569	0	0.00537490321729542	0	0.000565368275398893	0	0	0	0	0	0.000475178287274205	2.65945941345962e-05	0	0	0	0	0	0	0	0.00854969584334501	0
MS00112	0	0	0.0022359851046325	0	0	0	0.00486362202495807	0	0	0	0	0	0.0116111558372987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416601506580847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0647306155272632	0.166968469731472	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00113	1.35050899528952e-05	0	5.81969690737402e-05	0	0	0	0	0	0	0	0.00149063346081211	0	0	0.0405509258726784	0	0	0.00331107223544826	0.0627623136793021	0.0255175301270853	0	0	0	0	0.0103526043031948	0	0	0	0	0.469020108332683	0	0.00272604608794503	0	0.0172847519509468	0	0.000226664169483715	0.0685876668028563	0.0193950935332164	0.00750186147426639	0.0225550056302185	3.90175412212026e-05	0	0.0301684033772064	0	4.34847923807471e-05	0	0.000850491436555466	0	0	0	0.00223886356846934	0.000838092936990531	1.28093577174949e-05	0.0070722725932956	2.40455950037845e-05	0.000280147832320957	0.0072229693415823	0	0	0.0029697763981174	0.0469730308939054	0	0	0	0	0	0.00530504820223615	0	0	0	0	0.0147263958612402	0	0	0	0	0	0	2.80924891579632e-05	0	0.0428685405668481	0.00131476783788788	0	0	0	0	0	0	0	0.00618150841782378	0	0.00159447831148537	0	0	0.000107159768410323	0.000569575253389308	0	0	0
MS00114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127090497351044	0	0	0.000646924526691099	0	0	0	3.65597211347962e-05	0	0	0	0	0	0	0.00923405817019223	0	0.0206087332534116	0	0	0	0	0.000268885095079995	0	0	0	0	0	0	0	0	0	0	0	0.000106876415426729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124560951189195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0486367635426168	0	0	0
MS00115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00116	0	0	0	0	0	0	0	0.000500469174047415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208549152061577	0	0	0	0	0	0	0	0	0
MS00118	0	0	0	0	0	4.94139778222515e-05	0	2.9895037484811e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73832349406636e-05	0	0	0	0	0	0	0	0	0.00224909418517195	0	0	0	0	0	0	0	0	0
MS00119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00127	0	0	6.15479418188068e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160829336852867	0	0	0	0	0	0	0	0	0
MS00128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00399273384952763	0	0	0	0	0	0	0	0	0
MS00134	0	0	6.37888772114165e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156835217602369	0	0	0	0	0	0	0	0	0
MS00135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00138	0	0	0	0	7.80387836824226e-05	0	0	0	0	0	0	0	0	0	0	0	5.19261447868421e-05	0	0.000219821724604339	0	0.000107284422814845	0	0	0	2.80343628457873e-05	0	0	0	0	0	0	0	0	0	0	0.00023621204658551	0	0	0.000191390629046581	0	0	0.00241636847663307	0	0	0	0	0	0	0	0	0	0	0.000199909472119145	0	0	0	0	0	0.000225167217734776	0	0	0	0	0	0	0	0	0	0	0	4.30013810349761e-05	0	0	0	0	0	0	0	0	0.000665931373730394	0.00197040232644302	0	0	0.0129747490043485	0	0	0.0165979552369205	0	0.000157664099962933	0	0	0	0	0.00256679135604911	0	6.0021416178089e-05	0	0
MS00139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112018604921713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00140	0	0	0	0	0	0	0	0	0	0	0	0	0.24988057377744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00623431430381399	0	0	0	0	0	0	0	0	0	0.0276514640581236	0	0	0	0	0	0	0	0	0.00117738809275248	0	0	0	0	0	0	0	0.000172128818595585	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000694671971172989	0	0	0	0	0	0	0	0	0	0	0.00363309292758355	0	0	0	0	0	0	0	0
MS00141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00142	0	0	0	0	0	0	0.000582431764203476	0	0	0	0	0	0	0	0	0.000126288611327114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.730522353081015	0	0	0	0	0	4.21099669138699e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00144	0	0	0	0	0	0	0	0	0	0	0	0	7.9645703833483e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65615708520891e-05	0	0	0	0	0	0	3.54792426365545e-05	0	0	0	0	0	0	0.942245191541423	0	0	0	0	6.79447815406917e-05	0	0	0	0	0	0	0	0	0	0.0102363931048821	0	0	0	0	0	0	0	0	0	0	0	0	0.748901391832306	0	0	0	0	0	0
MS00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00148	0	0	0	0	0	0	0	0	0.127001837546044	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142881296881191	0	0	0	0	0	0	0	0	0	0.00402854903335778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00149	0.110158420063715	5.68956363874628e-05	0.000887362853510675	0.0271022608544833	0	0	0.00250315402013142	0.0655186473652618	0	0	0	0.0338565350572593	1.68562698154672e-05	0	0	0	0.00340659126829394	3.32762051538777e-05	0	0.101581569777219	0	0.167482184280491	0	0.00478996468897506	0	0.0309902506261563	0	0	0.000368646863868246	0.0251696173344418	0.0801903376704	0	0	0	0	6.54459862134419e-05	0	0	7.717228127092e-05	0.0660363272283048	0	0	0	0.000508880555982011	0	0	0.000602007859996993	0	0	0	0	0	0	0	0	0	0.442898183382817	0	0	0	0	0.0747360818279593	0	0.000626548337296474	0.31416877083776	0	0	0	0	0.00235824029849896	8.73223365867628e-05	0.668027491466336	0	0	0	0	2.11105198857737e-05	0	0.0200834345706225	0.000687335139127205	0	0.420708533593121	0	0.000958427006553355	0	0.000956168866497755	0.00201989301915255	0.0150526138984942	0	0	0	0	0	0	0	0	0.40792254780916	0
MS00150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21576599716576e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2328763193429e-05	0	0
MS00151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69218527772023e-05	0	0	0	0	0	0	0	0	0
MS00156	0	0	0	0.00710931388041759	0	0.0039542100701097	0	0	0	0.000456592795746073	8.73066637223853e-05	0.000315465412093913	0	0.000407192900529989	0	0	0	0	0	0	0.000645506472712088	0.000237929020497469	0	0.000940623187503279	0	0.000593343681152865	0.000325262363372715	0.000682856913675381	0	0	0.000225080944880307	0	0	0.000814166941042297	0	0	0	0.00824257194084488	0	0	0	0	0	0	0	0	0.000313017513896059	0.00102807740780692	0	0	0	0	0	0.00957700405896014	0	0.00121643380713588	0	0	0	0.00269058074986113	0	0	0	0	0	0.000222353717957371	0	0.000532307166380182	0.000136251141556553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184324104875131	0	0	0	0	0	0	0	0	0	0	0	0
MS00157	0	0	0	0.00114270427820994	0	0.0313094421327463	0.000429827896308385	0.000728985756570993	0	0.00182612309409873	0.00012083430993302	0.00203703010545585	0	0.00826317813998708	0	0	0	8.48952426596346e-05	0	0	0.00474106663335728	0.00206915012666421	0	0.00507123485731377	0	0.00365798107611135	0.00157846373662892	0.007035243979473	0.000236784306704802	0	0.0015412295445587	0	0.000668096312706611	0.00650488774980702	0	0	0.000189225944079198	0.00102268496615615	0	0.000197629050353279	0.00157644476487014	0	0	0.000681206656812375	0.000517986877982515	0	0.00194738014207862	0.0074069250121692	0	0.000364357036759818	0	0	0.000872110229424188	0.00145490903751979	0	0.00222487588424044	0	0.00052259189339228	0	0.00266342245080386	0.00284262337208036	0	0.00308421860211743	0	0	0.00150373935779477	0	0.00517668082044963	0.000613901771934047	0	0.000384399743340681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00437601813876049	0.0017317546782153	0.000253520379717022	0	0.00067706394059032	0.00026103992346072	0	0	0.000189926917353131	0.00111634220584927	0	0	0
