Time,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
796.750000000078,0.102516824890467,0.513756337643726,0.854015427368934,5.72355811717156,1.19068423907088,0.500031420349306,2.6500980062524,0.504377920526146,4.96650464132022,0.499999999999999
796.950000000078,0.102390708127176,0.512850290418283,0.855039801321545,5.85291105739781,1.21033903219613,0.500050569700726,2.66504810838242,0.504459886146122,5.08112118513862,0.499999999999999
797.150000000079,0.102233141058953,0.511633640197057,0.855990615310088,5.93980909950551,1.22330210633393,0.500040333921911,2.68014516113325,0.504525081425747,5.19177563774375,0.499999999999999
797.350000000079,0.102060490434779,0.510463110033604,0.856845740969589,5.98882306434477,1.23004811988412,0.500010729745293,2.69430290078907,0.504571978579101,5.28767517431151,0.499999999999999
797.550000000079,0.101883903967829,0.509375582622151,0.857616094208413,6.01114112443708,1.23207239559609,0.499969037184234,2.7068003712314,0.504602942875377,5.36304204500119,0.499999999999999
797.750000000079,0.101710634304474,0.508341798090469,0.858303715966364,6.01378534040214,1.23048007537089,0.499921747848009,2.71739224177119,0.504620020826266,5.41830541196005,0.499999999999999
797.950000000079,0.101545130104074,0.507388645096574,0.858906464301112,6.0015305842686,1.22615265034326,0.499872441667908,2.72607073797383,0.504625190036216,5.45613831232801,0.499999999999999
798.150000000079,0.101389871630525,0.506524526420152,0.859420613636204,5.97809691131622,1.21979411791527,0.499820958126477,2.73273103666485,0.504620331988956,5.47701781718256,0.499999999999999
798.350000000079,0.101245995857182,0.505742767405087,0.859844994019022,5.94616777453371,1.2120164482772,0.499771485189837,2.73767787149538,0.504607341743876,5.48536480273912,0.499999999999999
798.550000000079,0.101113765764065,0.505033107103473,0.860179197619213,5.90777602347659,1.20326501025885,0.4997240716751,2.74107501836295,0.50458779594064,5.48308525950983,0.499999999999999
798.750000000079,0.100992907450249,0.504390509295085,0.860423990023121,5.86450427552257,1.19387145952236,0.499678935967772,2.74306441036183,0.504563029483506,5.47167100817969,0.499999999999999
798.950000000079,0.10088284473792,0.503808720954887,0.860581193047714,5.81754579428396,1.18408495450771,0.499636375817166,2.74380506715877,0.504534183206973,5.45264886824221,0.499999999999999
799.150000000079,0.100782851041757,0.503282127363695,0.860653342234793,5.76781170006086,1.17408869483421,0.49959653017064,2.74344112358263,0.504502217990172,5.42726852686943,0.499999999999999
799.350000000079,0.100692144520949,0.502805478468809,0.8606435085581,5.71600937430435,1.16401586861273,0.499559359733041,2.74209998062251,0.504467939357665,5.39652275458236,0.499999999999999
799.550000000079,0.100609943540043,0.502374222521276,0.860555159807705,5.66268879206296,1.15396228590094,0.49952480503538,2.7398960964852,0.50443202011712,5.36123786918443,0.499999999999999
799.750000000079,0.100535497280709,0.501983940117071,0.860392025402096,5.60827809032918,1.14399528220629,0.499492745551318,2.73692941842031,0.504395017874348,5.32207859767706,0.499999999999999
799.950000000079,0.100468101047245,0.501630831716126,0.860158007286187,5.55311199096222,1.13416125228667,0.499463078647867,2.73328892763324,0.50435739257943,5.27961172179254,0.499999999999999
800.150000000079,0.100407102618762,0.501311342130158,0.859857103469354,5.497452505008,1.12449116447895,0.499435688172787,2.72905484935632,0.504319521324942,5.23433363638742,0.499999999999999
800.350000000079,0.100351903467175,0.501022293030111,0.859493334518763,5.44150538663278,1.11500439813136,0.499410448774769,2.72429800920327,0.504281709900804,5.18666728503141,0.499999999999999
800.550000000079,0.100301957267048,0.500760778253647,0.859070695664904,5.3854333055767,1.10571198283785,0.499387229283222,2.719081634585,0.504244203980814,5.13698305406432,0.499999999999999
800.750000000079,0.100256766996833,0.500524207632956,0.858593110548055,5.32936503444384,1.09661877500593,0.499365894347937,2.71346134181285,0.504207197890855,5.08559839530148,0.499999999999999
800.950000000079,0.100215881425805,0.50031018757367,0.858064405778872,5.27340273986925,1.08772543758941,0.49934632029893,2.70748730988245,0.504170843301813,5.03280111632693,0.499999999999999
801.150000000079,0.100178891430958,0.500116586040081,0.857488280513319,5.21762785100296,1.07902953967449,0.499328381634672,2.701203752284,0.504135255473732,4.97884030561654,0.499999999999999
801.350000000079,0.100145426372149,0.499941440317117,0.856868291180188,5.16210554021565,1.0705266268087,0.499311957689404,2.69465008175536,0.504100519453132,4.92393738924348,0.499999999999999
801.55000000008,0.100115150644763,0.499783009793737,0.856207837042005,5.10688801467132,1.06221088674836,0.499296934114472,2.68786116686565,0.504066694958765,4.86828698470788,0.499999999999999
801.75000000008,0.100087760466586,0.49963969356338,0.855510152921906,5.05201730782375,1.05407570929934,0.499283200811225,2.68086799680166,0.504033820825891,4.81206165826686,0.499999999999999
801.95000000008,0.100062980916652,0.499510056010779,0.854778304478248,4.99752717245623,1.04611407556813,0.499270657435765,2.67369815707348,0.50400191871644,4.75541548966533,0.499999999999999
802.15000000008,0.100040563224844,0.499392790610942,0.854015184888778,4.94344494911964,1.03831877416098,0.499259204589552,2.66637589797531,0.503970996108185,4.69848222887185,0.499999999999999
802.35000000008,0.100020282302748,0.499286712158498,0.853223518038674,4.88979254519651,1.0306826963439,0.499248756449637,2.65892300876647,0.503941049271582,4.64138403166144,0.499999999999999
802.55000000008,0.100001934499571,0.499190761390732,0.852405858212863,4.83658769616708,1.02319886409611,0.499239227865315,2.6513585922033,0.503912065246516,4.58422635451212,0.499999999999999
802.75000000008,0.0999853355662443,0.49910396035365,0.851564595719128,4.78384460150178,1.01586058476799,0.499230542205579,2.64369967518272,0.503884023959489,4.52710374689029,0.499999999999999
802.95000000008,0.0999703188103785,0.499025449440361,0.850701960557325,4.73157465613988,1.00866145815149,0.499222626633432,2.63596120611766,0.503856899698435,4.47009832906048,0.499999999999999
