103_4M	105_4M	10_4M	128_4M	12_4M	130_4M	133_4M	137_4M	150_4M	157_4M	172_4M	179_4M	180_4M	181_4M	184_4M	18_4M	195_4M	1_4M	201_4M	203_4M	224_4M	229_4M	238_4M	240_4M	241_4M	244_4M	256_4M	258_4M	263_4M	265_4M	268_4M	26_4M	272_4M	274_4M	275_4M	276_4M	281_4M	282_4M	332_4M	335_4M	338_4M	341_4M	343_4M	345_4M	350_4M	367_4M	377_4M	383_4M	385_4M	387_4M	38_4M	397_4M	39_4M	42_4M	45_4M	503_4M	504_4M	507_4M	511_4M	51_4M	521_4M	526_4M	527_4M	532_4M	536_4M	53_4M	544_4M	546_4M	549_4M	560_4M	565_4M	567_4M	570_4M	572_4M	577_4M	582_4M	585_4M	587_4M	589_4M	590_4M	591_4M	598_4M	599_4M	608_4M	615_4M	622_4M	624_4M	626_4M	633_4M	635_4M	637_4M	640_4M	70_4M	78_4M	7_4M	82_4M	87_4M	9_4M
MN00188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0700769763255354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000345057496059183	0	0.0139654600168998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000629241792132561	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144081377116982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00189	0	0	0.000422231876818565	0	0	0	0	0	0	0	0	0	0	0	0	2.85329153046201e-05	0.000302174399616553	0	2.24794067949255e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39648410829576e-05	0	0	0	0	0	0	0	0	0	9.00497711431847e-05	0	0	0	0.000143213305171784	0	0	0	0	0.000174398938890589	0	0	0	0	0	0	0	0	0	0	0	0	5.85029023335958e-05	0	0.000685155594438199	0	0	2.35224983228776e-05	0	0	0	0	0	0	0
MN00190	0	0	0	0	0	0	0.000519559719948315	0.01321143060406	0	0	0	0.0117848388494854	0	0	0	0	0	0.00207065496258491	0	0	0	0	0	0	0.0012058872948207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00333408012305692	0	0.000570904365492748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558580729717285	0	0	0	0	0	0	0	0	0.000244114802666166	0	0	0.000200696097642217	0	0	0	0.000393261075127161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000507241531485615	0	0	0	0
MN00191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18447119225453e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76744357642651e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00193	0	0	0	1.55957617885058e-05	0	0	0	0	0	0	0	0	0	0	0.000280609507122444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161620573272473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53012508226886e-05	0	0
MN00194	0	0	0	0	0	0	8.68217116269793e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93894459841303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85971821588379e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125203907056456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00196	0	0	0	0.0030842573741474	0.00474315858158714	0	0.000656653224174424	0	0	0	0.000329882572760826	0	0	2.13479218043102e-05	0.000256387824651191	0	0.000212615319413736	0.00238691828194296	0	0	0.00277551867645507	0	0	0	0	0.000263879328539187	0	0.00125554965009734	0.00282467256384908	0	0.000598391653104755	0	0.0147802287905313	0.00274123224162095	0	0.000358857855624385	0.00112077825576531	0	0	0.00742226531677567	0	0	0.000618887147434225	0	0.00221060791102033	0	0	8.28213684247943e-05	0	0	0.00539533916059171	0	0.000187479697569289	6.51885886255179e-05	0	0	0	0.000208964962300352	0	8.39214532508216e-05	9.83414082042183e-05	0	0.00906585786674297	0	0.000128407994900312	0	0	0	0	0	0.000808880506366885	0	0	0	0	0	0	0	0.000266089976994584	0	0	0.00077697568794922	0	0	0	6.9512056598867e-05	0.00183459622364218	0.000449752681457212	0	0.000814816114904228	2.77258789774411e-05	0	0.122226806305758	0	0	0	0	0
MN00197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.64450520550339e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128134257072354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253456073767771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75745386684872e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00091550963351144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117535345599551	0	0	0	0	0	0	0
MN00200	0	0	0	8.52270409580903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105492231248737	0	0	0	0	0	0	0	0.000101970117460669	0	0	2.15466187483728e-05	0	0	1.76497071512412e-05	0	0	0	0	0	0	0	0.000706053728543802	0	0	0.000476100978570678	0	0	0	0	0	0.000787229835895989	0	3.60365860281007e-05	0	0	0	0	0	0	0	0	0.000821437959716116	0	0	0	0	0	0	0	0	0	0	0	0	0.000139137450178486	0	0	0	0	0	4.90330020956911e-05	0	0	0	0	0	0.00296502714004598	0	2.45701528424682e-05	0	0	0	0.000279352506989244	0	0	0	0	0	0
MN00201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111399824319823	0	0	0	0	0	0.000212771627823852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00202	0	0	0	0	0	0	0	0.000362917859597046	0	0	0	0.0452115053144166	0	0	0	0	0.000302231992389028	0	0	0.00529991585621574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69676634904803e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0262210216807273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00779032725003857	0	0.00681036879854828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59160933700864e-05	0.0243889833747096	0	0	0	0	0	0	0.000189884276642255	0	0	0	0	0	0	0	0.00145877832961774	0	0	0	4.92589002655318e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681305000788572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116616045282616	0	0.000667151124435236	0	0	0	0	0	0
MN00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102766288126868	0.00112768052535192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018421275858382	0	0	0	0	0	0	0	0	0.000566658454059302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245007423043814	0	0	0	0	0	0	0	0	0.000161739772913841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61255676161211e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75831825748236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27253685255866e-05	0.000259572047735029	0	0	0	0	0	0	0.000223102484510982	0	5.69472981191402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.004208711882e-05	3.14084762742463e-05	0	2.71547219078955e-05	0	0	0.000102813371917763
MN00207	0	0	7.36882646756312e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67310765793205e-05	0	0	0	6.74826779515148e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5053374949652e-05	0	9.33738832790026e-05	0	0	0.000443912291787862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2068396357597e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000198287616574482	0.000139021928840349	0	2.71321469713693e-05	0	0
MN00208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83055335313065e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00209	0	4.83750668192013e-05	0	0	0	0	0	0	0	0	0.0555153388991928	0	0	0.000888306034484046	0	0	0	0.00024299405361053	0	0	0	0	0	0	0	0	0.00104880902014776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285620781437791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208493895327595	0	0	0	0	0	0	0	0	0	0	0.00185976272858753	0	0	0	0	0	0	0.0128900547465891
MN00210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142176268413025	0	0	0	0	0	0	0	0	0	0	0.000411058265515919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10312108459136e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00211	0.357772364473232	0	0	0	0	0	0.00716860876183905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00937344459120233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90225790078622e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172477976457741	0	0	0	0	0	0	0	1.42536538418983e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252644327779774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356646191264244	0	0	0	0	0	3.19176111161274e-05	0	0	0	0	0	0	0	0	0	0.000440506678401652	0	0
MN00213	0	0	0	0	0	0	0	3.02597854647901e-05	0	0	1.47660820398385e-05	0.000171705458220393	0	8.82135293035036e-05	0.000510814477266735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58579551026161e-05	0	4.82460643417779e-05	0	0.000110751094607209	1.15122196333217e-05	0	0	0	0.000270606769430322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19754664844988e-05	0	0	0.000243318236184907	0	0	0	0	0	0	0	0	0	8.93788953320165e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96724530803266e-05	0	0.00176829793785831	7.49705848384897e-06	0
MN00214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000991589661334862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000558902261347703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68274939480316e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000270260838059912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320129401893046	0	0
MN00219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00220	0	0	0	0	0	0	0	0	0	0	0	0.000130370219051813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145450220340995	0	0	1.55697411923642e-05	0	0	0	0	0.000169427148763024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980887362219145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82640367320964e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.96845925138002e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00222	0	0	0	0	0	0.0028383537241421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000725958641690659	0	0	0.14495117036776	0.0129890354408371	0	0	0.0201181553808395	0	0	0	0	0	0	0.000857997485769816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882703218368498	0	0	0	0	0	0	0	0.00579357379613	0.00261271381664509	0	0	0	0	0	0	0	0	0.000107579906937204	0	0	0	0	0	0	0.000136168370216402	0	0
MN00223	0	0	0.000146667790181424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.53579018020721e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30506786635989e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80748953771603e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191788889182559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219655322465938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00225	0	0	4.97965066034931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01329600170239e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00226	0	0	0	0	0	3.74384597749797e-05	0	0	0.000463241964311376	0	0	0	0.0147699484719352	4.74063544269727e-05	0.000252420931635028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00257555807807032	0	0	0	0	0	0	0	0	0	3.55394522622008e-05	0	0	0	0	0	0.00021903071315003	0	0	0	0	0	0	0	0.000340154272134702	0.000545273895799794	0	6.41855406172353e-05	0.000348892696101259	0	0	0	9.99711989770791e-05	0	0	0.0023381579971477	0.0012943925485411	0.000144122717316759	0	0	0	0	0.000109804961524097	0	0	0	0	0	0.00139884086741313	0.000242548783298276	0	0	0	0	0	0	0	0	0	0	0.000190775507017814	0	0	0	0.000225721425462739	0	0.000249457894739146
MN00227	0	0	0	0	0	0	0	0	0	0	0	0.00105328658540489	0	0	0.000929264901861665	0	9.0235715763909e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000956815654970456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00228	0	0	6.89441376456118e-05	5.66013458386957e-05	0	0	0.000407489125610849	0.000267154337840083	0	0	0	0	0	2.57603166765351e-05	0	0.000481104261941968	2.60263752260914e-05	0.000123897135689258	0	2.50796343152241e-05	0	0.00012524710947885	0	0	0	0	1.78037576579102e-05	0	4.33114679053881e-05	0	0	0	0	0.000703417421012557	0	0	6.18160348224e-05	0	0.000328363977819806	0	0	0.00933915336035332	0	3.3698871412268e-05	0	0	0	0	0	0	0	8.50600724423983e-06	0.0109720842562308	0	0	0	0	6.32846483247429e-05	0.00031251575459613	0	0	0	0	0	0	5.06882569913184e-05	0	0	0	0	0.000318163908408341	3.72195301650847e-05	3.40658716549517e-05	9.36411120276354e-05	0	0	2.81554150005577e-05	0	0	0.000578245378866443	3.41655077352225e-05	0	0.000114645721586538	0	0	0.0030751918949075	0	0.000541090382051635	0	0	0.000890354947411402	0	0	0.0162471777406176	0.00018737814796979	1.67892358369988e-05	4.43366919515587e-05	0
MN00229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000492298324785515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83384345845711e-05	0	0	0
MN00230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017300721314713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000714037125757402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138703736188094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134752550628524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122670130978741	0	0	0	0	0	0	0	0	0
MN00232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025405989818756	0	0	0	0	0	0	0	0	0	0	0	0.000258510955482776	0	0	0	0	0	0	0	0.000142976290546755	0	0.000121820730945127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00418640728070554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151196463834143	0	0	0	0	0	0	0	0	0	0.000243690813284153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000417455646769972	0	0	3.37208534246388e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01108150961071e-05	0	0	0.000535463382674437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00234	2.64606794847362e-05	0	0.000341089219120042	0.00304438546156465	0.000189660658148823	0	0	3.37913947926743e-05	0	1.64101724695092e-05	0	2.55810267677656e-05	0	0.000587256262180004	6.6557247296766e-05	0.000156402729805047	0	0	2.36697364915895e-05	7.67735128398686e-05	2.27781340915017e-05	0.0047766224206264	0.000515273596981784	3.84129948078278e-05	1.33630397556927e-05	9.36467736345646e-05	3.03365116729952e-05	0	0.000122407016896826	2.17166080211581e-05	0	0.000136841395212018	9.27499806942059e-05	0.00123287824734	2.88525210024877e-05	9.00555937927693e-05	0.000118263705305505	2.27743050995312e-05	0	0	0	1.85935483548651e-05	0.00017557302099002	0	0.000109282283298472	0.0110703968790616	0.000102771723116339	0	0	0.000255895356063215	0.000102116822776127	0.000224001380654612	0	8.22085715662156e-05	1.9112650232889e-05	2.49199196174466e-05	6.45876771284589e-05	0.000550936111591061	2.48439358518035e-05	1.42292121839682e-05	0	0.00264959737772676	0	8.50114272886289e-05	6.22035920334832e-05	0	0	2.70502069304694e-05	0	4.36471375432124e-05	4.21195337081329e-05	0.000320901324780362	3.05495979723202e-05	3.41711153692829e-05	6.81838559101005e-05	3.81028804102565e-05	3.67171299643106e-05	0	0.000847170852877548	0.000613171904254965	3.07219073121666e-05	0	0.000535709677994318	0.000454296757415	2.42655921449073e-05	0.00459237007305255	0	0.000849172135845718	0	9.07098887707753e-05	1.59939946098546e-05	0	1.97426314231192e-05	0	0.00356685761825293	5.01629891270962e-05	1.32781703260818e-05	0.000203849114494596
MN00235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000233015347119396	0	0	0	0	0	0	0	0	0	0	0	0	0.000304044338610207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99734965251177e-05	0	0	0	0	5.61624177065963e-05
MN00236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00238	0	0	0	0.000188206985182833	0	3.57811608645586e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106855261604708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120339943747084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000466188658107736	0	0	0	0	0	0	0	0	0	0	0	0	6.18690121157765e-05	0	0	2.42532794609842e-05	0
