103_12M	105_12M	10_12M	128_12M	12_12M	130_12M	133_12M	137_12M	150_12M	157_12M	172_12M	179_12M	180_12M	181_12M	184_12M	18_12M	195_12M	1_12M	201_12M	203_12M	224_12M	229_12M	238_12M	240_12M	241_12M	244_12M	256_12M	258_12M	263_12M	265_12M	268_12M	26_12M	272_12M	274_12M	275_12M	276_12M	281_12M	282_12M	332_12M	335_12M	338_12M	341_12M	343_12M	345_12M	350_12M	367_12M	377_12M	383_12M	385_12M	387_12M	38_12M	397_12M	39_12M	42_12M	45_12M	503_12M	504_12M	507_12M	511_12M	51_12M	521_12M	526_12M	527_12M	532_12M	536_12M	53_12M	544_12M	546_12M	549_12M	560_12M	565_12M	567_12M	570_12M	572_12M	577_12M	582_12M	585_12M	587_12M	589_12M	590_12M	591_12M	598_12M	599_12M	608_12M	615_12M	622_12M	624_12M	626_12M	633_12M	635_12M	637_12M	640_12M	70_12M	78_12M	7_12M	82_12M	87_12M	9_12M
MS00139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78330543248507e-05	0	0	0	0	0	0	0	0	0	2.23122565841115e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22843376945067e-05	0	0	0	0	3.96524166218924e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69272242643845e-05	0	0	0	0	0	0	0	0	0.00010819319645476	0	0	0	0	0	0	0	0	1.29781347212171e-05
MS00140	6.4418387114619e-05	0	0	0	0.0535123714114032	0.000156935603539729	0	0	0	0.000324061465109192	0	0	0.000433467205594842	0	0	0	7.42135301721516e-05	0	0	0.000810013554735052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.60467638250059e-05	0.000194537710146512	0	0	0	2.85320076257882e-05	9.0069446736174e-06	5.06084313054431e-05	0	5.11435341686142e-05	0	0.00016343502086012	0.001291534868234	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21157216054347e-05	0.000571298390740893	0	0	0	0	0	0.00142161984043422	0.000438561368516071	0	1.49225055665605e-05	0	0	0	0	0.00069088878776989
MS00141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00756662572762e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000393505654026621	0	0	0	0	0	0	0	0.00745842410359584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06599699903103e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00144	0.000150359298426135	6.84797772834053e-05	0	2.07486222538367e-05	0.00128604488971	6.14255166368795e-05	0	0	0.000194743247976776	1.89304075636201e-05	0	6.92858986800924e-05	0	4.85526531778973e-05	0	0	0.000137865509906289	0	0	0.0210930092900215	0.00049476231375174	0.000990387380048304	0	9.75701423618142e-05	0	2.70992234563169e-05	0	0	0	0.00012336171383741	1.19748116346219e-05	9.45125132216429e-05	2.96159928529547e-05	0	0	0	0	5.09936227067713e-05	0	0	0	0	6.66302156562134e-05	0	0	0	0	0	4.66680399178483e-05	2.17601673791416e-05	0.00235850044619812	1.45991750004755e-05	1.26417563284931e-05	0	8.66991344134033e-05	2.15916276537167e-05	0.000201494517726973	0.00892090606118373	0	0	0.000184209526601848	6.40123105248924e-05	0.000764689213296116	0.00102256946722059	3.24144234268485e-05	0.000770376957373707	7.03132245722864e-05	0.00413389588445943	0.0278223453818625	0	9.69280466760183e-05	5.55803805150465e-05	1.89370328291744e-05	3.19799662094618e-05	0	0	0	0	0	0	0	0	0.000945561654465845	0.000151411249356347	0	0	0	0.0016707510287677	0	0	0.091730991741437	0	0	4.01144411105293e-05	0	5.0395753380335e-05	1.67144033516808e-05	1.72656521494342e-05
MS00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00690272503087572	0	0	0	0	0
MS00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076978775079659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00986965776591774	0	0	0	0	0.000377571919292447	0	0
MS00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15089250338663e-05	0	0	0	0	0	0	0	0.00044609201013845	0	0	0	0	0	3.3962307018403e-05	0	0	0	0	5.28362086637422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34874059367892e-05	0	0	0	0	0.000373212113279975	0	0	0	0	0.0202578632492048	0	0	0	0	0	0	0	0	0	0.000135894869704885	0	0	0.000198512120239515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000565670822620301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55875456388692e-05	0	0	0	0	0	0	0	2.36310063493367e-05	0.0001224606002347	0	0	0	6.20803608741652e-05	0	0	0	0	0	0	0.000205189880586813	0	0	0	0	0	0	0	0	0	8.25341049842248e-05	6.13750383764748e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00149	0	0	0	0	0	0	3.7715531364529e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91370909453565e-05	0	0	0	0	0	0	0	0	0	0.000241836883437946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243697535486925	0	0	5.5629792571945e-05	0.00363004732192268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00150	0	0	0	0	0	0	2.50072373407003e-05	0	0	0	0.00641444420777668	0	0	0	0	0	0.00044407089659841	0	0	0	0	0	0	0	0	0	5.71509209642173e-05	0.000346621145953024	0	0	1.14020570836209e-05	0	0	0	0	0	0	0	0.000149137136272482	0	0	0	0	0	0	0	0	0	0	0	0	0	7.19265412689963e-06	0	0	0	2.09965439414484e-05	0	0	6.15733537389552e-05	0	0	0	0	0	0	4.34521484328928e-05	0	0	0	0	0.000108664767456712	0	0	0	0	0	0	0	0	0	0	0	0.00340266116952569	0	0	0	0	0	0	9.43398687165716e-05	0	0	0	0	1.81544699693863e-05	0	0
MS00151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00154	0	0	6.85568675144555e-05	3.55536471752908e-05	0	0	0	6.0395799782295e-05	0.000144408235540179	0	6.84608573220191e-05	0	0	0.000105508217056778	0	0	0.000173161414197951	0	0	0	0	0.000113613876601887	0.000134844974514546	0	0.00064766854596374	0	0.000163602761808897	2.44705947664403e-05	5.08854458036335e-05	0.000100272329090287	3.13381837253738e-05	4.83933552348779e-05	6.1956021168961e-05	0	7.25640674784575e-05	5.86925810714427e-05	0	0.000135503192410989	4.14637923123338e-05	0	3.22006855662901e-05	2.67292454668203e-05	0	0.000150490261622013	2.6991009735296e-05	6.53174747191613e-05	0	0.000341933897230074	0.000290739468119091	0	0	2.46018382680401e-05	0.00113932201728553	0.000134190841591402	0	2.38123074400226e-05	0	0	0	2.99422742162627e-05	0	2.7581684107314e-05	4.42429090879997e-05	3.84774306329853e-05	4.08195507899612e-05	0.000135328775089831	0	0	3.9954563635814e-05	0	4.24292089244832e-05	0	0	0	0	0	4.02106200056258e-05	0.000941800864668572	0	0	0	0	0.000101239232700844	0	0.000238267046837314	0	2.06705610220306e-05	0	0	0	0	3.96375251884501e-05	3.59966843876386e-05	3.64676553291074e-05	3.94283142147615e-05	0	5.69558213142204e-05	0.000389224187739494
MS00155	0	0	0.000258868925914523	0.00181261407962526	0	0.000683356614338	0	0.000521132618015522	0	0	0	0	0	4.95467576816517e-05	3.77995545098259e-05	0.00328695083125281	0	4.42188942962009e-05	0	0	0	0	0	0.000380027087793986	2.14002013821741e-05	6.21747914326452e-05	4.86632302209809e-05	0	0.00284613418913934	0	0	6.85904887398552e-05	0	0.000791386512418795	0.00375371522745714	0.000117902597516727	0	0.000156494404949492	2.69008334021422e-05	0	0.000161599755550863	0	0	0.000168851481824548	0	0	0	0.00236756106231656	4.98250456574237e-05	0	0.000821983559411171	0.000557622650218975	0	0	0	0.000317356084085921	0	0	0	5.70118982774739e-05	0	0.000113799447914016	2.27688380699123e-05	0	0	0.00394263999026565	0	0.000104074185589066	0	0	0	0	0	0	1.84334113201163e-05	0	2.77298699935508e-05	0	0	0	0	0	0	0	9.95073585993721e-05	0	0	6.95960199253548e-05	0.000353145985720392	4.37771661111708e-05	0.00672377334676519	0.000579152312823438	1.75995276462358e-05	0.00301584401476524	0	0	0	0
MS00156	0	4.31654523362998e-05	0	0	0	4.63092223617927e-05	0	6.18980695992197e-05	0	0	0	0	4.1014527924551e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119469726168686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00157	0	0.0136796622143947	0	0	0	0.000280402544133935	0	0.00478984201188493	0	0	0	0	0	0	2.71456110589959e-05	0	0	3.70338023440529e-05	0	0	3.99720182634384e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34271470937697e-05	0	0	4.83599304980347e-05	2.4729711919723e-05	0	0.000224466753763059	0	0	0	0	7.36398862688641e-05	0	0	0	0	0	0	0	0	2.47424669439571e-05	0	0	0	0	0	0	0	0	0.000165130475489637	0	0	0	0	0.000108077121017033	0	0	0	0	0	0	0	0	0.000223006848009152
MS00158	0	0.00136935684706707	3.00876969010281e-05	2.30275525826844e-05	0.000244335001604138	0.0200761420889049	0.000451117828950978	0.0279969073105333	2.85713974563486e-05	6.07696860274725e-05	0.000246154872712529	0	0.00126659421747743	0.00474951862809748	0	4.68612552718091e-05	0.000995380360875219	0.00232396596526339	0.000685078010034944	0.000104774349767572	0.00332771649076586	5.9497211418239e-05	0	0	0	0	0.00176913812872883	0.000185904639575023	0	0.00374564037446139	0	0.000104159522748188	0.00342896564309994	0	0	0	0.000246307470737687	0.000615570447291594	0	0.00331904669860131	0.000103586353727556	2.63123652040716e-05	0.00135441815735173	0	0	0.000124702774674767	0.000138288549148446	0	0.000108506541122802	4.14103081589461e-05	0.000492098603112226	0	2.61628864655262e-05	0.00192952112965354	0.00481060324046972	0	0.00671497293988979	0.00491347633930129	0.00114477619190432	0	0.0679274494027499	0.00249410477119214	6.41131571415351e-05	0.000126172884061604	1.28662737133183e-05	0.0259970326162236	2.11045460076698e-05	0.0011677823795004	0.000143710095325908	0.00011401293771383	0.000934310130790255	0.0112456171636782	0	0	0.00206871494022168	4.11309365364653e-05	0	0.0013569104314021	0	2.84378757129587e-05	0.000414900212807185	0	0.00182027246167848	0.0457576165849986	4.11578641033567e-05	0	0.00316820759192682	4.82960243889401e-05	0.00663783380831835	0	0.000543615572804304	0.000748132631433566	0.000346470537941222	0	0.00143726482964517	0	0	0.0277671512229744
MS00159	0	0	0.0031268582084011	0.000374092810301835	0	0.0403665821686911	0.00353445297940284	0.00135383119450093	0.0065824720001432	0	0.00646611388005717	0	0	0	7.96304032683546e-05	0	0	0	7.88833010218912e-05	0.00168845311085368	0	0	0	0	0.000734400904775638	0	0	0	0.0243012478811105	0	0.00311308071291829	0	0	0	0.00241089866324585	0.0197204263624997	0	0	0	0	0.000474855905836012	0.000783435623166419	0	0.000234310497165587	3.81039356044717e-05	0.0187794648068834	2.86701243887116e-05	0.000144738865820215	0	0	0	0.0031601952959636	0.016747469627404	0.00011883834920548	0.000712464309732109	0.000178417556892576	0	0	0	0	0	2.69708512436451e-05	0	0	0.000138691088131831	0	0	0	0.000105666449667461	0	0	0	0.000346510852390066	0.000545304664789014	2.63342137976277e-05	6.59085689945942e-05	0.00496365963008362	0	0	0	0	0.0390470665903293	0.000162446874447775	0	0.0144508450221735	0	0.00173998128902508	0	0	0	0	0	0.00302049547868867	0	0.000139251283820374	0	0.017646608316685	0
MS00160	0.00826810263195224	0	0.0283313895337729	0.0104950932921881	0	0	0.00174363190406167	0.0786188287411781	0	0	0.00834643391530067	0	0	0	0.012367945806566	0	0.000138817044620613	0	0	0	0	2.27776139728286e-05	0	0	0	0.000472506894588092	0	0	0.00438697690345351	8.60007218486015e-05	8.50001956041353e-05	0.0199486891293643	0.193005271551295	0.000260900017289525	2.23049983564611e-05	0.0269028492635676	0	0	0.00240560855762621	0	0.114622166180922	0.0153478574007913	0	0.000905280820568176	0.0265921542978697	2.64707128493916e-05	0.000962626547212655	0.01366959522345	0.0419948586349089	0	0	0.0412113929554517	0.00698316360182964	0.00107001769151782	0	0.000761814125769506	0.000555730999302924	0.00733353581318889	0.000104353894087194	0	0	0.000544979245290626	0.000451534328680359	0	0.0161144080331802	0.0334912386672572	0	0	0.022167366704619	0	0.0588938836208686	0	0	0.0955196313663808	0.00149839469670183	0	0.0206281194369717	0.00181899507168508	0.0469255571260608	0	0	0	0.0144669095490659	0	0.0232342430642099	0	0.0130557736480006	0.00363451495732616	0.0200615251492481	0.107850274326199	0	0.00798827347175361	0	0.00887856793435793	0.0472553782221625	0	3.34820750929866e-05	0
MS00161	0	0	6.4539161674021e-05	2.43472790814562e-05	0	7.43463474002012e-05	0	3.78854343856566e-05	0	0	0.000161226697909416	5.02228563801721e-05	0	0	0.00115846884526787	0	7.21916017564498e-05	3.07966070430028e-05	0	0	0	0	0	0	0.0110880028606353	0.010514282072123	0	2.48286324017627e-05	0.000176512985527858	9.90482779570924e-05	7.72153454871512e-05	0.000287166175061294	0	0	0	0.000150442285473452	0	0	0.000340661746447886	0	9.21920298667656e-05	0.000322081401918445	0	3.07677028026791e-05	0	0.000151073319323242	0	0	0.000130741037358025	0	0	0	0.000103029039616848	9.36474247278617e-05	0	5.9508127708712e-05	0.0334846210038433	0	0	0	0	0	0	0	4.34783013308426e-05	0	0	0.000117032296399853	4.53950421246462e-05	0	0	0	5.92463023883555e-05	0	0.0782762380496339	0.000207645032241192	0.000156420718214707	0	9.61874674126408e-05	0	0	0.000266063269347638	9.29896487210195e-05	0	0.000382895425517003	0	7.77490858890057e-05	5.94008932443964e-05	5.78831976681233e-05	6.82996749260441e-05	0	8.7381189979964e-05	4.3952220111495e-05	0	0.000272553991395812	0	0.000438090033983686	0.000117148426512121
MS00162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000782773046098724	0.000310949148597293	0	0	0	0	0	0	0	0.00426977660268871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69878979726367e-05	0	0	0	0	0	0.000140036164028747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163513117758585	0	0	0	0.00335484984751683	0	0.000757881340301326	0	0
MS00163	3.80646901272132e-05	6.52563724999378e-05	0.000131176283907716	5.37721687491813e-05	0	0	3.16959695889201e-05	0.00235181501680476	0	0	0.00174135903934595	0	0	0	4.03862782463357e-05	2.60055448852167e-05	0.000106427931082959	0.00175295104659097	0	0	0	0	0	5.69256963286914e-05	0	0	4.3581816571372e-05	6.01383187360896e-05	9.72099445112422e-05	0	8.4296529796533e-05	5.46796906287271e-05	0	0	0.000113474341163884	0.000101285523109644	0	0	9.90794361076699e-05	0	0.000100509840807495	3.90811301783878e-05	0	3.66652853258372e-05	3.28294074486058e-05	0	6.66994156664469e-05	0	0.000145660373450529	0	0.000165148327038858	6.64924017674084e-05	2.37518598576189e-05	0.000133328389832484	0.000408566129203481	6.03463978186807e-05	3.79235188151146e-05	3.50378282775721e-05	0	3.15660007142433e-05	0	4.12506297374749e-05	2.6625075303371e-05	0	5.53740733394014e-05	0	0	9.8525240797373e-05	1.82921297890618e-05	0.000118615254600692	0	0	0	0	1.4496330751282e-05	3.69518125780574e-05	4.67107642496288e-05	0	3.71327705234989e-05	3.86689124797605e-05	0	0	0.000329048185747728	0	0.000184850271670263	0.000129955637319714	2.38144545297286e-05	4.57096859929134e-05	0	3.9199736048341e-05	3.07721402442949e-05	9.65840735213597e-05	8.32744860060684e-05	2.79431941946228e-05	4.31199236407523e-05	2.73433649443233e-05	0.000609283200961784	0
MS00164	0.00478121392076707	3.46008730301191e-05	0.00259691920106829	0.00271898874487306	0	0.00167772139473484	0.00103185644355343	0.00374827246948576	0	2.05594547925744e-05	0.000660782143705992	0.00044989094133093	0	0.00113082744896052	0.00731937665123602	6.4104499575438e-05	0.00297239954977407	0	9.12820706261452e-05	0	0	0	0	0.0040915267857289	9.26658167279569e-05	0.000145391868158632	0.0015767836529974	0.00365714434091444	0.00152579561110965	0.0011912208046447	0.000721765015207528	0.00371213424267559	2.06165447555058e-05	0.000270450970216649	0	0.00328243702374448	0	0	0.00142117015977443	0	0.00259324524625165	0.000267805983539979	0	0.000823549234986412	0.000420637427222191	8.62865783762825e-05	5.38900507146982e-05	0.0012416183741164	9.36847007188223e-05	8.70450357438285e-05	0.000777674045107965	0.00502334699703121	0.000363120794808805	0.000353724650242152	0.000133621965131672	0.00123370727168607	0.00041714187859709	0.000176619322058986	0.00100575955561916	0.000643397261574273	0	0.000111482113523012	0.000159502787921713	0	0.000240685975082143	6.30028698010266e-05	0.000761644648568539	0	0.00955148888760525	0	0.000502839441472363	0	0	0	9.75863487750282e-05	0.000245432770517361	0.00134888097456349	0.000146135380966941	0.000958946190858085	1.85758615534259e-05	5.001436024796e-05	0.00143068043522409	0.00197672138408289	0	0.0045728190833563	0.00315302689296467	0.000554738861130133	0.000819963358385584	5.46297477778347e-05	0.00112771668338938	3.46145184817566e-05	6.10714001116129e-05	0.000183384855569771	0.00114680150517516	0.000678826008154609	0.000137107404335934	0.00321575887218135	0
MS00165	0.00019069016144464	0	0.0349107275023951	0.0193736132722645	0	0	0.000928728962375484	0.00025014538363145	0	0	0.112939776992001	0	0	0	0.111918279030748	0	0.000347330646267911	0	0	0	0	0	0	0	0.0182053856532279	7.24673058417235e-05	0	0.0188782748042999	0.0562978010777715	0.0367009934370235	0.0199541378783177	0.000422908740412764	0	0	0	0.0134634791523753	0	0	0.000138809263558697	0	0.00906572867593786	0.0367915241344808	0	0.0168159667966946	0	0	0.00265056848231253	0	0.0178925001901381	0	0	0.104994932012655	2.77998842433083e-05	0.0295093222621215	0	0.0285063075592657	7.41622361228022e-05	0.0367179700453494	0.000403108485728401	0.0050202337785063	0	0	0	0	0.00572651977781873	0	0	0	0.00638732834649971	0	0	0	0	0.000149734382085935	3.3362475969147e-05	0.00031701890903064	0.011424929806829	0	0.0111209243105757	0	0	0	0.0317722173965022	0	0.0358516371170429	0	0	0	0	0.00689085885793635	0	0	0.000204091577702247	0.000223756167424618	0.0130791388006857	0	0.00400206523178676	0
MS00166	0	0	0.00169997447601597	0	0	0	0	0.000149286118138807	0	0	0	0	0	5.54111287550848e-05	0.00453438654689575	0.00034082637407833	0	0	0	0	0	0	0	0	0	0	0	0	0.00365809229472977	0	0	0	0	0	0	0	0	0	0	0	0.0303036345533223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107292269370909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237459659761498	0	0	0	0	0	6.69984525633213e-05	0	0.00200916515723771	0	9.88620127755533e-05	0	0	0	0	0	0	0	0	0.017488172981873	0.000747592656464294	0
MS00167	0.00397160610508805	0.00390730532040726	0.0549399751779959	0.0194975706768328	0	4.16577752954682e-05	0.022173434439502	0.00827983653890615	0	2.16017370238988e-05	0.000437946744985461	0.000278471112915879	0	0.0164944741000941	0.0217905092273313	0.00138570535121126	0	0.000329296914403477	0.00150931527047172	0.0340561159195013	0.000107287691077376	2.30402181415963e-05	0.00119726673375251	0.00117177760031032	0	0.0511303776886441	0.0703195180387342	0	0.00929196166420353	0	0.0629301731285268	0.000368142118868426	0.00484430376648681	0.00627898130554021	0.101644613850652	0.0087557396896705	0	0	3.38713538812726e-05	0	0.0141417617770095	0.0457013105645871	0.000280519336898976	0.00767926308599478	0.000375442021531245	0	0	0.00125679834364124	0.0414693074675079	0.000337040177281205	0.00580168525127747	0.00228096843309768	0.00639632284971487	0.00634279522562627	0.0210767646484242	0.0406825362959223	0.0413229433570254	0.00157659634018826	0.0472543676628117	0.0394637291833228	0	0	0.00917491839351386	6.04294380049061e-05	0.00179109582168117	0.00101339712442633	0	0	0.00578059517271447	0	0	0	0	0.000896305174723349	0.0089702720209701	0.00157147196889899	0.0341494947550129	0.000164284571539466	0.0164870533998482	0.000658074841880774	0	0.00474902058288764	0.0697204062373555	0	0.0311550856146406	0	0	0.00156183508539451	0.0123801853032821	0.048548425298169	3.54354328334918e-05	0.00470636118786071	0.00612861287701794	0.0244314053680322	0	0.00429738062276455	0.0248529337448511	6.88022328167894e-05
MS00168	0.00219715354181271	0.00121924406501831	0.0118279408830905	0.000990624348088387	0	3.38014471333179e-05	0.0499700741198595	0.00108098007467512	0.00065352820230838	0	0.000371614679502901	0	0	0.000174818202434589	0.00439685478307769	0.000301279121930315	4.21605356065794e-05	0.000231725804207491	0.000883250751745858	0.000795694649857106	0.000489964887568253	3.14240905656132e-05	0.000784869601462926	0.000859776573548169	0	0.000496871769868506	0.00510885517878933	0	0.00111004090188047	0	0.00374729776204805	0.000265469450011295	0.00146841039943665	6.55788903922771e-05	0.000516096816857929	0.0018718382909614	0	0	0.000104729365642068	0	0.00414584568525449	0.023942043219342	0.000192239736175177	0.00160263309032964	0.000170800679944056	0	0	0.00045243604506533	0.00135917336927751	0.000172699238547641	0.00205753489409255	0.000738162292659583	0.0109976193857893	0.000930079238439439	0.000248093683216886	0.00142609024250366	0.00271562655099592	0.0013519318933713	0.0100787204824916	0.00997974765735748	0	0	0.000416054691334379	0.000117864651948359	0.000821788233284072	0.000965218626830793	2.83794986918464e-05	0.000226731357959257	0.0217484449276021	0	0	0	5.00680370249338e-05	0.000221574223682997	0.00230503928182377	0.00099717034210553	0.00245435754011211	0.000183921132174829	0.03397255223865	0.000832485088585087	2.46253691158024e-05	0.0012741502198901	0.00207512626558719	0	0.00352912281127913	0	4.94191491047207e-05	0.00215918001690634	0.00311087237995014	0.00266964580508252	4.55133929651294e-05	0.000568822316894525	0.000780929808580738	0.0011068769575742	4.55839212824066e-05	0.00134028598778507	0.000737976983093019	0.00018208516314337
MS00169	0.000542906406182824	0.00217377567392363	0.00389898491224899	0.0010702766473578	0	0.000166485252116255	0.00115068151357319	0.00161611708488768	0	1.99265632926621e-05	0.000440473020436678	0.000140806564192541	0	8.78233945694264e-05	0.00117573146117304	0.000599359517763911	0.000125527906016943	0.000440887165442733	0.000223704709631351	0.000132844867057839	0	8.14336048012277e-05	0.000246356814384433	0.000178914639814119	3.44763892815884e-05	0.000251101663682281	0.00183641201071783	0.000124928898169633	0.00114855343316349	0	0.00172597902670073	0.000292874813493927	0.00218852039997899	9.01607945569737e-05	0.00020236726711698	0.0048667524915142	0	0.000194618636154564	6.17015627589191e-05	0	0.000614618085447149	0.000992975355476285	8.73015899228084e-05	0.000920487853131019	0.000191362562851063	2.45369725478714e-05	5.47585544609865e-05	0.000409705501907741	0.00151156505293309	4.17620388412489e-05	0.00103619237332586	0.000605593951458606	0.000564060842384933	0.00124574678814	0.000923695382909172	0.000907526935862987	0.038812598935303	0.000432409046182654	0.00352991207489823	0.00209745666736057	0	0.000279834474468803	0.000175017391894961	0	0.0176731801956689	0.000579577450200607	0.000106096033406307	5.82384114396305e-05	0.000998862557655016	0	9.95975655730706e-05	0	0	0.00155013196527689	0.00463107783749349	0.0486394687912542	0.00132189959149558	0.000140891761486522	0.000972739791780607	0.000117321481673277	2.48251523611277e-05	0.000827817526675732	0.000761979226841463	6.99117958536231e-05	0.00168022935179574	0	0.0001311078108112	0.000314469902006851	0.00238720090391753	0.00163003305775971	3.04682027364989e-05	0.000427531698765633	0.000534733596810647	0.000782815330206406	4.91077560335901e-05	0.00134956019809536	0.000415629287625973	0.000100397854981523
MS00170	0.000168863787872179	0	0	0	0	7.69678315695763e-05	0	0	0	0	0	0	0	0	0	0	3.13708172787088e-05	0	0	0	0	0	0	8.66576196300029e-05	0	0	2.0105955925011e-05	0	0	0	4.27739596910956e-05	0	0	0	1.50951387770334e-05	0	0	0	0	0	0	0	0	0	0	6.20340102060138e-05	0	0	0	0	0	0	9.01764836882416e-06	0	0	0	0	0.000113830106754778	0	0	0	0	0	4.52693096637078e-05	1.90199236720477e-05	0	0	0.000272121528949649	0	0	0	2.23601140029039e-05	0	0	0	0	0	5.14889520617095e-05	8.89053424372606e-06	9.43882808526972e-05	0	0	0	0	0	0.000104279747510089	0	0	3.27932662638714e-05	0	0	0.00052865118847587	0	0.000127190661064194	0	1.44783372186508e-05	2.57801533894859e-05	2.77480996088057e-05
